time,open,high,low,close,signal,action,action_price,budget,profit,drawdown
2020-01-17 04:00:00+07:00,165.32,165.66,162.47,163.86,146.940604,buy,139.61,96.19852999999999,0.0,0.16374185230284352
2020-01-17 06:00:00+07:00,163.87,164.94,162.1,163.5,147.239396,buy,139.61,96.19852999999999,0.0,0.16109161234868546
2020-01-17 08:00:00+07:00,163.51,166.91,163.31,165.56,147.54384,buy,139.61,96.19852999999999,0.0,0.16975861327985092
2020-01-17 10:00:00+07:00,165.47,167.05,164.74,166.31,147.854556,buy,139.61,96.19852999999999,0.0,0.18000143256213733
2020-01-17 12:00:00+07:00,166.31,170.99,165.82,168.12,148.174372,buy,139.61,96.19852999999999,0.0,0.18773726810400385
2020-01-17 14:00:00+07:00,168.19,174.17,167.63,171.21,148.50368400000002,buy,139.61,96.19852999999999,0.0,0.20070195544731737
2020-01-17 16:00:00+07:00,171.3,172.72,169.58,170.29,148.843376,buy,139.61,96.19852999999999,0.0,0.2146694362867989
2020-01-17 18:00:00+07:00,170.31,170.65,167.22,168.08,149.19169599999998,buy,139.61,96.19852999999999,0.0,0.19776520306568285
2020-01-17 20:00:00+07:00,168.07,169.07,164.99,166.13,149.547304,buy,139.61,96.19852999999999,0.0,0.18179213523386573
2020-01-17 22:00:00+07:00,166.24,170.92,165.97,169.75,149.91217999999998,buy,139.61,96.19852999999999,0.0,0.18881168970704093
2020-01-18 00:00:00+07:00,169.75,173.06,169.27,172.05,150.28714399999998,buy,139.61,96.19852999999999,0.0,0.2124489649738557
2020-01-18 02:00:00+07:00,172.05,173.34,167.04,168.88,150.670412,buy,139.61,96.19852999999999,0.0,0.19647589714203836
2020-01-18 04:00:00+07:00,168.88,173.1,168.85,171.51,151.06292,buy,139.61,96.19852999999999,0.0,0.20944058448535188
2020-01-18 06:00:00+07:00,171.61,173.31,168.92,172.86,151.463472,buy,139.61,96.19852999999999,0.0,0.2099419812334358
2020-01-18 08:00:00+07:00,172.88,173.37,170.55,171.09,151.871704,buy,139.61,96.19852999999999,0.0,0.22161736265310503
2020-01-18 10:00:00+07:00,171.09,172.17,167.95,168.64,152.286264,buy,139.61,96.19852999999999,0.0,0.20299405486712965
2020-01-18 12:00:00+07:00,168.64,169.42,165.1,167.79,152.70524799999998,buy,139.61,96.19852999999999,0.0,0.1825800444094261
2020-01-18 14:00:00+07:00,167.78,168.91,166.7,168.46,153.127112,buy,139.61,96.19852999999999,0.0,0.19404054150848773
2020-01-18 16:00:00+07:00,168.46,169.82,168.18,168.97,153.552008,buy,139.61,96.19852999999999,0.0,0.2046415013251199
2020-01-18 18:00:00+07:00,168.93,170.93,167.75,170.76,153.98027199999999,buy,139.61,96.19852999999999,0.0,0.20156149272974702
2020-01-18 20:00:00+07:00,170.8,179.23,170.06,177.23,154.413648,buy,139.61,96.19852999999999,0.0,0.21810758541651734
2020-01-18 22:00:00+07:00,177.16,178.32,172.71,173.82,154.850124,buy,139.61,96.19852999999999,0.0,0.23708903373683826
2020-01-19 00:00:00+07:00,173.72,174.98,172.7,173.69,155.28602800000002,buy,139.61,96.19852999999999,0.0,0.237017405629969
2020-01-19 02:00:00+07:00,173.69,175.61,173.35,175.18,155.72028,buy,139.61,96.19852999999999,0.0,0.24167323257646284
2020-01-19 04:00:00+07:00,175.26,176.85,175.19,176.73,156.14854400000002,buy,139.61,96.19852999999999,0.0,0.2548528042403838
2020-01-19 06:00:00+07:00,176.72,176.88,173.23,176.12,156.57282,buy,139.61,96.19852999999999,0.0,0.24081369529403318
2020-01-19 08:00:00+07:00,176.12,177.93,174.16,176.14,156.99344,buy,139.61,96.19852999999999,0.0,0.24747510923286284
2020-01-19 10:00:00+07:00,176.14,177.41,175.46,175.66,157.40610400000003,buy,139.61,96.19852999999999,0.0,0.2567867631258505
2020-01-19 12:00:00+07:00,175.62,176.36,174.43,175.08,157.812568,buy,139.61,96.19852999999999,0.0,0.24940906811832955
2020-01-19 14:00:00+07:00,175.12,176.69,174.43,176.05,158.218528,buy,139.61,96.19852999999999,0.0,0.24940906811832955
2020-01-19 16:00:00+07:00,176.07,177.03,174.15,174.23,158.621564,buy,139.61,96.19852999999999,0.0,0.24740348112599375
2020-01-19 18:00:00+07:00,174.15,174.25,162.36,165.16,159.018692,buy,139.61,96.19852999999999,0.0,0.16295394312728312
2020-01-19 20:00:00+07:00,165.16,165.55,161.72,164.36,159.405104,buy,139.61,96.19852999999999,0.0,0.15836974428765835
2020-01-19 22:00:00+07:00,164.36,165.87,163.5,164.96,159.782336,buy,139.61,96.19852999999999,0.0,0.17111954731036447
2020-01-20 00:00:00+07:00,164.95,165.24,163.79,164.08,160.149896,buy,139.61,96.19852999999999,0.0,0.17319676240956935
2020-01-20 02:00:00+07:00,164.08,164.93,163.77,164.32,160.50906799999998,buy,139.61,96.19852999999999,0.0,0.1730535061958312
2020-01-20 04:00:00+07:00,164.32,166.76,163.37,165.89,160.86076,buy,139.61,96.19852999999999,0.0,0.17018838192106575
2020-01-20 06:00:00+07:00,165.89,167.4,165.28,165.64,161.204388,buy,139.61,96.19852999999999,0.0,0.18386935033307059
2020-01-20 08:00:00+07:00,165.65,166.16,164.95,165.24,161.53955200000001,buy,139.61,96.19852999999999,0.0,0.18150562280638902
2020-01-20 10:00:00+07:00,165.24,165.97,164.15,164.54,161.86793600000001,buy,139.61,96.19852999999999,0.0,0.17577537425685832
2020-01-20 12:00:00+07:00,164.54,165.8,164.54,165.49,162.191576,buy,139.61,96.19852999999999,0.0,0.1785688704247545
2020-01-20 14:00:00+07:00,165.49,165.96,164.39,165.12,162.510432,buy,139.61,96.19852999999999,0.0,0.17749444882171742
2020-01-20 16:00:00+07:00,165.12,165.39,164.17,164.71,162.82333200000002,buy,139.61,96.19852999999999,0.0,0.17591863047059647
2020-01-20 18:00:00+07:00,164.71,164.92,161.66,162.43,163.129952,sell,162.43,112.19534999999999,15.996819999999994,-0.01532968047774414
2020-01-20 20:00:00+07:00,162.43,166.2,161.18,165.86,163.430884,buy,165.86,110.16478999999998,-2.030560000000004,-0.028216568190039832
2020-01-20 22:00:00+07:00,165.97,167.51,165.5,166.68,163.7265,buy,165.86,110.16478999999998,0.0,-0.0021705052453877584
2020-01-21 00:00:00+07:00,166.68,166.76,165.94,166.29,164.01651600000002,buy,165.86,110.16478999999998,0.0,0.0004823344989749432
2020-01-21 02:00:00+07:00,166.29,167.56,166.29,166.95,164.3016,buy,165.86,110.16478999999998,0.0,0.0025925479319907053
2020-01-21 04:00:00+07:00,166.94,169.15,166.7,167.39,164.58078400000002,buy,165.86,110.16478999999998,0.0,0.00506451223923776
2020-01-21 06:00:00+07:00,167.45,167.61,165.37,166.09,164.85162400000002,buy,165.86,110.16478999999998,0.0,-0.0029542988062221695
2020-01-21 08:00:00+07:00,166.09,167.21,166.01,167.08,165.11603200000002,buy,165.86,110.16478999999998,0.0,0.0009043771855780613
2020-01-21 10:00:00+07:00,167.08,168.39,167.06,167.58,165.37456000000003,buy,165.86,110.16478999999998,0.0,0.007235017484625518
2020-01-21 12:00:00+07:00,167.53,167.53,166.35,166.97,165.625572,buy,165.86,110.16478999999998,0.0,0.002954298806221998
2020-01-21 14:00:00+07:00,166.97,166.98,165.63,166.81,165.86821200000003,buy,165.86,110.16478999999998,0.0,-0.0013867116845533473
2020-01-21 16:00:00+07:00,166.81,167.73,166.28,167.61,166.10054799999997,buy,165.86,110.16478999999998,0.0,0.00253225611961888
2020-01-21 18:00:00+07:00,167.61,168.36,167.08,167.82,166.320524,buy,165.86,110.16478999999998,0.0,0.00735560110936934
2020-01-21 20:00:00+07:00,167.82,168.91,167.65,168.03,166.52842,buy,165.86,110.16478999999998,0.0,0.010792234414566454
2020-01-21 22:00:00+07:00,168.03,168.82,166.6,167.34,166.72609599999998,buy,165.86,110.16478999999998,0.0,0.0044615941155189956
2020-01-22 00:00:00+07:00,167.34,167.59,166.17,166.66,166.91502400000002,sell,166.66,110.70558999999997,0.5407999999999885,-0.0055802232089283985
2020-01-22 02:00:00+07:00,166.66,168.19,164.73,168.07,167.09258000000003,buy,168.07,109.77357999999998,-0.9320099999999978,-0.019872672100910357
2020-01-22 04:00:00+07:00,168.07,170.01,167.99,169.04,167.257228,buy,168.07,109.77357999999998,0.0,-0.0004759921461294942
2020-01-22 06:00:00+07:00,169.04,169.67,168.62,169.39,167.41182,buy,168.07,109.77357999999998,0.0,0.003272446004640991
2020-01-22 08:00:00+07:00,169.39,169.48,167.57,168.17,167.553708,buy,168.07,109.77357999999998,0.0,-0.0029749509133099304
2020-01-22 10:00:00+07:00,168.17,169.09,167.96,169.09,167.68267200000003,buy,168.07,109.77357999999998,0.0,-0.0006544892009280968
2020-01-22 12:00:00+07:00,169.08,169.56,168.57,169.48,167.800112,buy,168.07,109.77357999999998,0.0,0.0029749509133099304
2020-01-22 14:00:00+07:00,169.48,171.01,167.22,168.04,167.907996,buy,168.07,109.77357999999998,0.0,-0.005057416552626848
2020-01-22 16:00:00+07:00,168.03,168.56,167.45,167.98,168.00769600000004,sell,167.98,109.71435999999999,-0.05922000000000225,-0.00345279199904758
2020-01-22 18:00:00+07:00,167.98,168.03,166.93,167.58,168.099336,sell,167.98,109.71435999999999,0.0,-0.00029765448267657683
2020-01-22 20:00:00+07:00,167.58,167.58,165.69,166.41,168.18193200000002,sell,167.98,109.71435999999999,0.0,0.0023812358614119376
2020-01-22 22:00:00+07:00,166.4,168.4,166.23,167.88,168.254784,sell,167.98,109.71435999999999,0.0,-0.002500297654482771
2020-01-23 00:00:00+07:00,167.87,168.32,167.21,167.57,168.313056,sell,167.98,109.71435999999999,0.0,-0.002024050482200282
2020-01-23 02:00:00+07:00,167.57,167.73,166.85,167.73,168.35977199999996,sell,167.98,109.71435999999999,0.0,0.0014882724133825455
2020-01-23 04:00:00+07:00,167.73,167.76,167.17,167.17,168.396776,sell,167.98,109.71435999999999,0.0,0.0013096797237766335
2020-01-23 06:00:00+07:00,167.17,167.76,166.36,166.71,168.424104,sell,167.98,109.71435999999999,0.0,0.0013096797237766335
2020-01-23 08:00:00+07:00,166.8,166.95,163.94,165.21,168.442484,sell,167.98,109.71435999999999,0.0,0.0061316823431360945
2020-01-23 10:00:00+07:00,165.21,165.42,163.69,164.06,168.45105999999998,sell,167.98,109.71435999999999,0.0,0.01523990951303728
2020-01-23 12:00:00+07:00,164.08,164.08,162.28,163.29,168.449632,sell,167.98,109.71435999999999,0.0,0.023217049648767578
2020-01-23 14:00:00+07:00,163.29,165.04,162.79,163.32,168.44076800000002,sell,167.98,109.71435999999999,0.0,0.017502083581378725
2020-01-23 16:00:00+07:00,163.32,163.38,162.11,162.93,168.42372,sell,167.98,109.71435999999999,0.0,0.027384212406238805
2020-01-23 18:00:00+07:00,162.93,162.95,161.22,162.13,168.394864,sell,167.98,109.71435999999999,0.0,0.029944040957256824
2020-01-23 20:00:00+07:00,162.13,162.13,160.62,161.68,168.35637200000002,sell,167.98,109.71435999999999,0.0,0.03482557447315154
2020-01-23 22:00:00+07:00,161.68,163.27,161.51,161.82,168.315112,sell,167.98,109.71435999999999,0.0,0.028039052268127036
2020-01-24 00:00:00+07:00,161.8,162.79,158.9,159.25,168.27285600000002,sell,167.98,109.71435999999999,0.0,0.030896535301821633
2020-01-24 02:00:00+07:00,159.26,160.73,158.91,160.66,168.22902,sell,167.98,109.71435999999999,0.0,0.043159899988093824
2020-01-24 04:00:00+07:00,160.64,163.08,160.57,162.74,168.185252,sell,167.98,109.71435999999999,0.0,0.029170139302297757
2020-01-24 06:00:00+07:00,162.72,162.93,161.47,162.75,168.140712,sell,167.98,109.71435999999999,0.0,0.03006310275032732
2020-01-24 08:00:00+07:00,162.75,163.06,157.88,158.36,168.092224,sell,167.98,109.71435999999999,0.0,0.029289201095368422
2020-01-24 10:00:00+07:00,158.33,159.58,157.98,158.01,168.040844,sell,167.98,109.71435999999999,0.0,0.050005953089653395
2020-01-24 12:00:00+07:00,158.03,159.6,158.02,159.18,167.98752800000003,sell,167.98,109.71435999999999,0.0,0.0498868912965829
2020-01-24 14:00:00+07:00,159.29,159.49,158.2,158.52,167.93144,sell,167.98,109.71435999999999,0.0,0.05054173115847113
2020-01-24 16:00:00+07:00,158.52,158.77,155.5,155.94,167.86943599999998,sell,167.98,109.71435999999999,0.0,0.05482795570901286
2020-01-24 18:00:00+07:00,155.95,161.41,155.21,161.0,167.80378399999998,sell,167.98,109.71435999999999,0.0,0.03911179902369326
2020-01-24 20:00:00+07:00,161.07,162.89,159.75,161.82,167.73580400000003,sell,167.98,109.71435999999999,0.0,0.03030122633646865
2020-01-24 22:00:00+07:00,161.82,162.8,160.74,160.78,167.66652400000004,sell,167.98,109.71435999999999,0.0,0.030837004405286216
2020-01-25 00:00:00+07:00,160.78,162.16,160.48,161.53,167.594028,sell,167.98,109.71435999999999,0.0,0.034646981783545625
2020-01-25 02:00:00+07:00,161.53,164.23,161.35,163.13,167.51839199999998,sell,167.98,109.71435999999999,0.0,0.022324086200738183
2020-01-25 04:00:00+07:00,163.13,163.44,161.78,162.66,167.43955599999998,sell,167.98,109.71435999999999,0.0,0.02702702702702698
2020-01-25 06:00:00+07:00,162.66,163.61,157.81,158.29,167.355072,sell,167.98,109.71435999999999,0.0,0.026015001785926757
2020-01-25 08:00:00+07:00,158.27,159.04,157.45,158.95,167.26549199999997,sell,167.98,109.71435999999999,0.0,0.053220621502559816
2020-01-25 10:00:00+07:00,158.95,160.19,158.44,159.06,167.172824,sell,167.98,109.71435999999999,0.0,0.04637456840100007
2020-01-25 12:00:00+07:00,159.06,159.82,158.48,159.11,167.07568,sell,167.98,109.71435999999999,0.0,0.04857721157280627
2020-01-25 14:00:00+07:00,159.11,161.14,158.99,160.91,166.97423600000002,sell,167.98,109.71435999999999,0.0,0.04071913323014647
2020-01-25 16:00:00+07:00,160.9,161.03,158.54,159.11,166.86908400000002,sell,167.98,109.71435999999999,0.0,0.0413739730920347
2020-01-25 18:00:00+07:00,159.11,159.33,158.51,158.59,166.76044399999998,sell,167.98,109.71435999999999,0.0,0.051494225503035944
2020-01-25 20:00:00+07:00,158.59,160.56,158.48,159.8,166.648884,sell,167.98,109.71435999999999,0.0,0.04417192522919388
2020-01-25 22:00:00+07:00,159.82,161.29,159.3,160.83,166.535884,sell,167.98,109.71435999999999,0.0,0.03982616978211691
2020-01-26 00:00:00+07:00,160.83,160.99,159.71,160.27,166.420684,sell,167.98,109.71435999999999,0.0,0.041612096678175864
2020-01-26 02:00:00+07:00,160.26,161.0,160.25,160.81,166.303168,sell,167.98,109.71435999999999,0.0,0.04155256578164061
2020-01-26 04:00:00+07:00,160.81,162.3,160.73,160.81,166.18310000000002,sell,167.98,109.71435999999999,0.0,0.03381354923205131
2020-01-26 06:00:00+07:00,160.81,161.44,159.25,159.77,166.06038399999997,sell,167.98,109.71435999999999,0.0,0.038933206334087346
2020-01-26 08:00:00+07:00,159.77,160.55,159.24,159.36,165.935,sell,167.98,109.71435999999999,0.0,0.04423145612572913
2020-01-26 10:00:00+07:00,159.31,161.23,159.21,160.39,165.805812,sell,167.98,109.71435999999999,0.0,0.04018335516132873
